,rpm_value,rpm_blade_1,rpm_blade_2,rpm_blade_3,orientation_heading,orientation_roll,orientation_pitch,temperature_value,magnetometer_mx,magnetometer_my,magnetometer_mz,gyroscope_gx,gyroscope_gy,gyroscope_gz,accelerometer_ax,accelerometer_ay,accelerometer_az,linear_acceleration_lx,linear_acceleration_ly,linear_acceleration_lz,gravity_grx,gravity_gry,gravity_grz,voltage_value,current_value,power_value,servo_value,speed_value,direction_value,pressure_value,humidity_value,altitude_value
2024-11-25 20:09:07.680000+00:00,56.656,60,60,60,180,-4.062,-1.562,21.29,-127.188,-12.688,14.75,-0.013,0.024,0.027,-0.15,0.18,9.49,0.54,-0.08,-0.28,-0.69,0.27,9.77,1.76,1.25,0,180,1.9,5,1015.74,44.81,-6.29
2024-11-25 20:09:08.253000+00:00,56.656,60,60,60,180,-4.062,-1.562,21.29,-127.188,-12.688,14.75,-0.013,0.024,0.027,-0.15,0.18,9.49,0.54,-0.08,-0.28,-0.69,0.27,9.77,1.76,1.25,0,180,1.9,5,1015.74,44.81,-6.29
2024-11-25 20:09:08.782000+00:00,57.617,60,60,60,180,-4.062,-1.562,21.29,-127.188,-12.688,14.75,-0.013,0.024,0.027,-0.15,0.18,9.49,0.54,-0.08,-0.28,-0.69,0.27,9.77,1.76,1.25,0,180,1.9,5,1015.74,44.81,-6.29
2024-11-25 20:09:08.869000+00:00,57.617,60,60,60,180,-4.062,-1.562,21.29,-127.188,-12.688,14.75,-0.013,0.024,0.027,-0.15,0.18,9.49,0.54,-0.08,-0.28,-0.69,0.27,9.77,1.76,1.25,0,180,1.9,5,1015.74,44.81,-6.29
2024-11-25 20:09:08.872000+00:00,57.617,60,60,60,180,-4.062,-1.562,23,-127.188,-12.688,14.75,-0.013,0.024,0.027,-0.15,0.18,9.49,0.54,-0.08,-0.28,-0.69,0.27,9.77,1.76,1.25,0,180,1.9,5,1015.74,44.81,-6.29
2024-11-25 20:09:08.917000+00:00,57.617,60,60,60,180,-4.062,-1.562,23,-127.188,-12.688,14.75,-0.013,0.024,0.027,-0.15,0.18,9.49,0.54,-0.08,-0.28,-0.69,0.27,9.77,1.76,1.25,0,180,1.9,5,1015.74,44.81,-6.29
2024-11-25 20:09:08.977000+00:00,57.617,60,60,60,180,-4.062,-1.562,23,-127.188,-12.688,14.75,-0.013,0.024,0.027,-0.15,0.18,9.49,0.54,-0.08,-0.28,-0.69,0.27,9.77,1.76,1.25,0,180,1.9,5,1015.74,44.81,-6.29
2024-11-25 20:09:09.026000+00:00,57.617,60,60,60,180,-4.062,-1.562,23,-127.188,-12.688,14.75,-0.013,0.024,0.027,-0.15,0.18,9.49,0.54,-0.08,-0.28,-0.69,0.27,9.77,1.76,1.25,0,180,1.9,5,1015.74,44.81,-6.29
2024-11-25 20:09:09.076000+00:00,57.617,60,60,60,180,-4.062,-1.562,23,-127.188,-12.688,14.75,-0.013,0.024,0.027,-0.15,0.18,9.49,0.54,-0.08,-0.28,-0.69,0.27,9.77,1.76,1.25,0,180,1.9,5,1015.74,44.81,-6.29
2024-11-25 20:09:09.136000+00:00,57.617,60,60,60,180,-4.062,-1.562,23,-127.188,-12.688,14.75,-0.013,0.024,0.027,-0.15,0.18,9.49,0.54,-0.08,-0.28,-0.69,0.27,9.77,1.76,1.25,0,180,1.9,5,1015.74,44.81,-6.29
2024-11-25 20:09:09.186000+00:00,57.617,60,60,60,180,-4.062,-1.562,23,-127.188,-12.688,14.75,-0.013,0.024,0.027,-0.15,0.18,9.49,0.54,-0.08,-0.28,-0.69,0.27,9.77,1.76,1.25,0,180,1.9,5,1015.74,44.81,-6.29
2024-11-25 20:09:09.235000+00:00,57.617,60,60,60,180,-4.062,-1.562,23,-127.188,-12.688,14.75,-0.013,0.024,0.027,-0.15,0.18,9.49,0.54,-0.08,-0.28,-0.69,0.27,9.77,1.76,1.25,0,180,1.9,5,1015.74,44.81,-6.29
2024-11-25 20:09:09.286000+00:00,57.617,60,60,60,180,-4.062,-1.562,21.29,-127.188,-12.688,14.75,-0.013,0.024,0.027,-0.15,0.18,9.49,0.54,-0.08,-0.28,-0.69,0.27,9.77,1.76,1.25,0,180,1.9,5,1015.74,44.81,-6.29
2024-11-25 20:09:09.336000+00:00,57.617,60,60,60,180,-4.062,-1.562,21.29,-127.188,-12.688,14.75,-0.013,0.024,0.027,-0.15,0.18,9.49,0.54,-0.08,-0.28,-0.69,0.27,9.77,1.76,1.25,0,180,1.9,5,1015.74,44.81,-6.29
2024-11-25 20:09:09.386000+00:00,57.617,60,60,60,180,-4.062,-1.562,21.29,-127.188,-12.688,14.75,-0.013,0.024,0.027,-0.15,0.18,9.49,0.54,-0.08,-0.28,-0.69,0.27,9.77,1.76,1.25,0,180,1.9,5,1015.74,44.81,-6.29
2024-11-25 20:09:09.437000+00:00,57.617,60,60,60,180,-4.062,-1.562,21.29,-127.188,-12.688,14.75,-0.013,0.024,0.027,-0.15,0.18,9.49,0.54,-0.08,-0.28,-0.69,0.27,9.77,1.76,1.25,0,180,1.9,5,1015.74,44.81,-6.29
2024-11-25 20:09:09.489000+00:00,57.617,60,60,60,180,-4.062,-1.562,21.29,-127.188,-12.688,14.75,-0.013,0.024,0.027,-0.15,0.18,9.49,0.54,-0.08,-0.28,-0.69,0.27,9.77,1.76,1.25,0,180,1.9,5,1015.74,44.81,-6.29
2024-11-25 20:09:09.541000+00:00,57.617,60,60,60,180,-4.062,-1.562,21.29,-127.188,-12.688,14.75,-0.013,0.024,0.027,-0.15,0.18,9.49,0.54,-0.08,-0.28,-0.69,0.27,9.77,1.76,1.25,0,180,1.9,5,1015.74,44.81,-6.29
2024-11-25 20:09:09.601000+00:00,57.617,60,60,60,180,-4.062,-1.562,21.29,-127.188,-12.688,14.75,-0.013,0.024,0.027,-0.15,0.18,9.49,0.54,-0.08,-0.28,-0.69,0.27,9.77,1.76,1.25,0,180,1.9,5,1015.74,44.81,-6.29
2024-11-25 20:09:09.838000+00:00,57.617,60,60,60,180,-4.312,-1.688,21.29,-127.188,-12.688,14.75,-0.013,0.024,0.027,-0.15,0.18,9.49,0.54,-0.08,-0.28,-0.69,0.27,9.77,1.76,1.25,0,180,1.9,5,1015.74,44.81,-6.29
2024-11-25 20:09:09.927000+00:00,57.617,60,60,60,180,-4.312,-1.688,22,-127.188,-12.688,14.75,-0.013,0.024,0.027,-0.15,0.18,9.49,0.54,-0.08,-0.28,-0.69,0.27,9.77,1.76,1.25,0,180,1.9,5,1015.74,44.81,-6.29
2024-11-25 20:09:09.931000+00:00,57.617,60,60,60,180,-4.312,-1.688,22,-124.062,-13.688,-6.375,-0.013,0.024,0.027,-0.15,0.18,9.49,0.54,-0.08,-0.28,-0.69,0.27,9.77,1.76,1.25,0,180,1.9,5,1015.74,44.81,-6.29
2024-11-25 20:09:09.977000+00:00,57.617,60,60,60,180,-4.312,-1.688,22,-124.062,-13.688,-6.375,0.011,0.017,-0.007,-0.15,0.18,9.49,0.54,-0.08,-0.28,-0.69,0.27,9.77,1.76,1.25,0,180,1.9,5,1015.74,44.81,-6.29
2024-11-25 20:09:10.027000+00:00,57.617,60,60,60,180,-4.312,-1.688,22,-124.062,-13.688,-6.375,0.011,0.017,-0.007,-1.18,-0.07,9.4,0.54,-0.08,-0.28,-0.69,0.27,9.77,1.76,1.25,0,180,1.9,5,1015.74,44.81,-6.29
2024-11-25 20:09:10.077000+00:00,57.617,60,60,60,180,-4.312,-1.688,22,-124.062,-13.688,-6.375,0.011,0.017,-0.007,-1.18,-0.07,9.4,-0.43,-0.36,-0.36,-0.69,0.27,9.77,1.76,1.25,0,180,1.9,5,1015.74,44.81,-6.29
2024-11-25 20:09:10.127000+00:00,57.617,60,60,60,180,-4.312,-1.688,22,-124.062,-13.688,-6.375,0.011,0.017,-0.007,-1.18,-0.07,9.4,-0.43,-0.36,-0.36,-0.74,0.29,9.77,1.76,1.25,0,180,1.9,5,1015.74,44.81,-6.29
2024-11-25 20:09:10.177000+00:00,57.012,60,60,60,180,-4.312,-1.688,22,-124.062,-13.688,-6.375,0.011,0.017,-0.007,-1.18,-0.07,9.4,-0.43,-0.36,-0.36,-0.74,0.29,9.77,1.76,1.25,0,180,1.9,5,1015.74,44.81,-6.29
2024-11-25 20:09:10.227000+00:00,57.012,60,60,60,180,-4.312,-1.688,22,-124.062,-13.688,-6.375,0.011,0.017,-0.007,-1.18,-0.07,9.4,-0.43,-0.36,-0.36,-0.74,0.29,9.77,1.76,0,0,180,1.9,5,1015.74,44.81,-6.29
2024-11-25 20:09:10.277000+00:00,57.012,60,60,60,180,-4.312,-1.688,22,-124.062,-13.688,-6.375,0.011,0.017,-0.007,-1.18,-0.07,9.4,-0.43,-0.36,-0.36,-0.74,0.29,9.77,1.76625,0,0,180,1.9,5,1015.74,44.81,-6.29
2024-11-25 20:09:10.327000+00:00,57.012,60,60,60,180,-4.312,-1.688,22,-124.062,-13.688,-6.375,0.011,0.017,-0.007,-1.18,-0.07,9.4,-0.43,-0.36,-0.36,-0.74,0.29,9.77,1.76625,0,0,180,1.9,5,1015.74,44.81,-6.29
2024-11-25 20:09:10.377000+00:00,57.012,60,60,60,180,-4.312,-1.688,22,-124.062,-13.688,-6.375,0.011,0.017,-0.007,-1.18,-0.07,9.4,-0.43,-0.36,-0.36,-0.74,0.29,9.77,1.76625,0,0,180,2.1,5,1015.74,44.81,-6.29
2024-11-25 20:09:10.427000+00:00,57.012,60,60,60,180,-4.312,-1.688,22,-124.062,-13.688,-6.375,0.011,0.017,-0.007,-1.18,-0.07,9.4,-0.43,-0.36,-0.36,-0.74,0.29,9.77,1.76625,0,0,180,2.1,5,1015.74,44.81,-6.29
2024-11-25 20:09:10.478000+00:00,57.012,60,60,60,180,-4.312,-1.688,21.29,-124.062,-13.688,-6.375,0.011,0.017,-0.007,-1.18,-0.07,9.4,-0.43,-0.36,-0.36,-0.74,0.29,9.77,1.76625,0,0,180,2.1,5,1015.74,44.81,-6.29
2024-11-25 20:09:10.531000+00:00,57.012,60,60,60,180,-4.312,-1.688,21.29,-124.062,-13.688,-6.375,0.011,0.017,-0.007,-1.18,-0.07,9.4,-0.43,-0.36,-0.36,-0.74,0.29,9.77,1.76625,0,0,180,2.1,5,1015.74,44.81,-6.29
2024-11-25 20:09:10.583000+00:00,57.012,60,60,60,180,-4.312,-1.688,21.29,-124.062,-13.688,-6.375,0.011,0.017,-0.007,-1.18,-0.07,9.4,-0.43,-0.36,-0.36,-0.74,0.29,9.77,1.76625,0,0,180,2.1,5,1015.74,44.81,-6.29
2024-11-25 20:09:10.643000+00:00,57.012,60,60,60,180,-4.312,-1.688,21.29,-124.062,-13.688,-6.375,0.011,0.017,-0.007,-1.18,-0.07,9.4,-0.43,-0.36,-0.36,-0.74,0.29,9.77,1.76625,0,0,180,2.1,5,1015.74,44.81,-6.29
2024-11-25 20:09:10.846000+00:00,57.012,60,60,60,180,-4.125,-1.688,21.29,-124.062,-13.688,-6.375,0.011,0.017,-0.007,-1.18,-0.07,9.4,-0.43,-0.36,-0.36,-0.74,0.29,9.77,1.76625,0,0,180,2.1,5,1015.74,44.81,-6.29
2024-11-25 20:09:10.938000+00:00,57.012,60,60,60,180,-4.125,-1.688,22,-124.062,-13.688,-6.375,0.011,0.017,-0.007,-1.18,-0.07,9.4,-0.43,-0.36,-0.36,-0.74,0.29,9.77,1.76625,0,0,180,2.1,5,1015.74,44.81,-6.29
2024-11-25 20:09:10.942000+00:00,57.012,60,60,60,180,-4.125,-1.688,22,-101.375,-2.062,-25.875,0.011,0.017,-0.007,-1.18,-0.07,9.4,-0.43,-0.36,-0.36,-0.74,0.29,9.77,1.76625,0,0,180,2.1,5,1015.74,44.81,-6.29
2024-11-25 20:09:10.988000+00:00,57.012,60,60,60,180,-4.125,-1.688,22,-101.375,-2.062,-25.875,0.011,-0.048,-0.019,-1.18,-0.07,9.4,-0.43,-0.36,-0.36,-0.74,0.29,9.77,1.76625,0,0,180,2.1,5,1015.74,44.81,-6.29
2024-11-25 20:09:11.038000+00:00,57.012,60,60,60,180,-4.125,-1.688,22,-101.375,-2.062,-25.875,0.011,-0.048,-0.019,-0.11,-0.03,9.45,-0.43,-0.36,-0.36,-0.74,0.29,9.77,1.76625,0,0,180,2.1,5,1015.74,44.81,-6.29
2024-11-25 20:09:11.088000+00:00,57.012,60,60,60,180,-4.125,-1.688,22,-101.375,-2.062,-25.875,0.011,-0.048,-0.019,-0.11,-0.03,9.45,0.59,-0.33,-0.32,-0.74,0.29,9.77,1.76625,0,0,180,2.1,5,1015.74,44.81,-6.29
2024-11-25 20:09:11.138000+00:00,57.012,60,60,60,180,-4.125,-1.688,22,-101.375,-2.062,-25.875,0.011,-0.048,-0.019,-0.11,-0.03,9.45,0.59,-0.33,-0.32,-0.7,0.29,9.77,1.76625,0,0,180,2.1,5,1015.74,44.81,-6.29
2024-11-25 20:09:11.188000+00:00,55.990,60,60,60,180,-4.125,-1.688,22,-101.375,-2.062,-25.875,0.011,-0.048,-0.019,-0.11,-0.03,9.45,0.59,-0.33,-0.32,-0.7,0.29,9.77,1.76625,0,0,180,2.1,5,1015.74,44.81,-6.29
2024-11-25 20:09:11.238000+00:00,55.990,60,60,60,180,-4.125,-1.688,22,-101.375,-2.062,-25.875,0.011,-0.048,-0.019,-0.11,-0.03,9.45,0.59,-0.33,-0.32,-0.7,0.29,9.77,1.76625,0,0,180,2.1,5,1015.74,44.81,-6.29
2024-11-25 20:09:11.287000+00:00,55.990,60,60,60,180,-4.125,-1.688,22,-101.375,-2.062,-25.875,0.011,-0.048,-0.019,-0.11,-0.03,9.45,0.59,-0.33,-0.32,-0.7,0.29,9.77,1.69,0,0,180,2.1,5,1015.74,44.81,-6.29
2024-11-25 20:09:11.344000+00:00,55.990,60,60,60,180,-4.125,-1.688,22,-101.375,-2.062,-25.875,0.011,-0.048,-0.019,-0.11,-0.03,9.45,0.59,-0.33,-0.32,-0.7,0.29,9.77,1.69,0,0,180,2.1,5,1015.74,44.81,-6.29
2024-11-25 20:09:11.398000+00:00,55.990,60,60,60,180,-4.125,-1.688,22,-101.375,-2.062,-25.875,0.011,-0.048,-0.019,-0.11,-0.03,9.45,0.59,-0.33,-0.32,-0.7,0.29,9.77,1.69,0,0,180,2.1,5,1015.74,44.81,-6.29
2024-11-25 20:09:11.449000+00:00,55.990,60,60,60,180,-4.125,-1.688,22,-101.375,-2.062,-25.875,0.011,-0.048,-0.019,-0.11,-0.03,9.45,0.59,-0.33,-0.32,-0.7,0.29,9.77,1.69,0,0,180,2.1,5,1015.74,44.81,-6.29
2024-11-25 20:09:11.498000+00:00,55.990,60,60,60,180,-4.125,-1.688,21.29,-101.375,-2.062,-25.875,0.011,-0.048,-0.019,-0.11,-0.03,9.45,0.59,-0.33,-0.32,-0.7,0.29,9.77,1.69,0,0,180,2.1,5,1015.74,44.81,-6.29
2024-11-25 20:09:11.548000+00:00,55.990,60,60,60,180,-4.125,-1.688,21.29,-101.375,-2.062,-25.875,0.011,-0.048,-0.019,-0.11,-0.03,9.45,0.59,-0.33,-0.32,-0.7,0.29,9.77,1.69,0,0,180,2.1,5,1015.74,44.81,-6.29
2024-11-25 20:09:11.599000+00:00,55.990,60,60,60,180,-4.125,-1.688,21.29,-101.375,-2.062,-25.875,0.011,-0.048,-0.019,-0.11,-0.03,9.45,0.59,-0.33,-0.32,-0.7,0.29,9.77,1.69,0,0,180,2.1,5,1015.74,44.81,-6.29
2024-11-25 20:09:11.649000+00:00,55.990,60,60,60,180,-4.125,-1.688,21.29,-101.375,-2.062,-25.875,0.011,-0.048,-0.019,-0.11,-0.03,9.45,0.59,-0.33,-0.32,-0.7,0.29,9.77,1.69,0,0,180,2.1,5,1015.74,44.81,-6.29
2024-11-25 20:09:11.853000+00:00,55.990,60,60,60,180,-3.812,-1.25,21.29,-101.375,-2.062,-25.875,0.011,-0.048,-0.019,-0.11,-0.03,9.45,0.59,-0.33,-0.32,-0.7,0.29,9.77,1.69,0,0,180,2.1,5,1015.74,44.81,-6.29
2024-11-25 20:09:11.903000+00:00,55.990,60,60,60,180,-3.812,-1.25,23,-101.375,-2.062,-25.875,0.011,-0.048,-0.019,-0.11,-0.03,9.45,0.59,-0.33,-0.32,-0.7,0.29,9.77,1.69,0,0,180,2.1,5,1015.74,44.81,-6.29
2024-11-25 20:09:11.948000+00:00,55.990,60,60,60,180,-3.812,-1.25,23,-91.5,-1.688,-29,0.011,-0.048,-0.019,-0.11,-0.03,9.45,0.59,-0.33,-0.32,-0.7,0.29,9.77,1.69,0,0,180,2.1,5,1015.74,44.81,-6.29
2024-11-25 20:09:11.999000+00:00,55.990,60,60,60,180,-3.812,-1.25,23,-91.5,-1.688,-29,-0.014,0.038,-0.024,-0.11,-0.03,9.45,0.59,-0.33,-0.32,-0.7,0.29,9.77,1.69,0,0,180,2.1,5,1015.74,44.81,-6.29
2024-11-25 20:09:12.049000+00:00,55.990,60,60,60,180,-3.812,-1.25,23,-91.5,-1.688,-29,-0.014,0.038,-0.024,-0.38,-0.01,9.39,0.59,-0.33,-0.32,-0.7,0.29,9.77,1.69,0,0,180,2.1,5,1015.74,44.81,-6.29
2024-11-25 20:09:12.099000+00:00,55.990,60,60,60,180,-3.812,-1.25,23,-91.5,-1.688,-29,-0.014,0.038,-0.024,-0.38,-0.01,9.39,0.27,-0.23,-0.38,-0.7,0.29,9.77,1.69,0,0,180,2.1,5,1015.74,44.81,-6.29
2024-11-25 20:09:12.149000+00:00,55.990,60,60,60,180,-3.812,-1.25,23,-91.5,-1.688,-29,-0.014,0.038,-0.024,-0.38,-0.01,9.39,0.27,-0.23,-0.38,-0.66,0.21,9.78,1.69,0,0,180,2.1,5,1015.74,44.81,-6.29
2024-11-25 20:09:12.199000+00:00,55.385,60,60,60,180,-3.812,-1.25,23,-91.5,-1.688,-29,-0.014,0.038,-0.024,-0.38,-0.01,9.39,0.27,-0.23,-0.38,-0.66,0.21,9.78,1.69,0,0,180,2.1,5,1015.74,44.81,-6.29
2024-11-25 20:09:12.249000+00:00,55.385,60,60,60,180,-3.812,-1.25,23,-91.5,-1.688,-29,-0.014,0.038,-0.024,-0.38,-0.01,9.39,0.27,-0.23,-0.38,-0.66,0.21,9.78,1.69,0,0,180,2.1,5,1015.74,44.81,-6.29
2024-11-25 20:09:12.298000+00:00,55.385,60,60,60,180,-3.812,-1.25,23,-91.5,-1.688,-29,-0.014,0.038,-0.024,-0.38,-0.01,9.39,0.27,-0.23,-0.38,-0.66,0.21,9.78,1.71375,0,0,180,2.1,5,1015.74,44.81,-6.29
2024-11-25 20:09:12.350000+00:00,55.385,60,60,60,180,-3.812,-1.25,23,-91.5,-1.688,-29,-0.014,0.038,-0.024,-0.38,-0.01,9.39,0.27,-0.23,-0.38,-0.66,0.21,9.78,1.71375,0,0,180,2.1,5,1015.74,44.81,-6.29
2024-11-25 20:09:12.485000+00:00,55.385,60,60,60,180,-3.812,-1.25,23,-91.5,-1.688,-29,-0.014,0.038,-0.024,-0.38,-0.01,9.39,0.27,-0.23,-0.38,-0.66,0.21,9.78,1.71375,0,0,180,2.1,5,1015.74,44.81,-6.29
2024-11-25 20:09:12.537000+00:00,55.385,60,60,60,180,-3.812,-1.25,23,-91.5,-1.688,-29,-0.014,0.038,-0.024,-0.38,-0.01,9.39,0.27,-0.23,-0.38,-0.66,0.21,9.78,1.71375,0,0,180,2.1,5,1015.74,44.81,-6.29
2024-11-25 20:09:12.590000+00:00,55.385,60,60,60,180,-3.812,-1.25,21.29,-91.5,-1.688,-29,-0.014,0.038,-0.024,-0.38,-0.01,9.39,0.27,-0.23,-0.38,-0.66,0.21,9.78,1.71375,0,0,180,2.1,5,1015.74,44.81,-6.29
2024-11-25 20:09:12.639000+00:00,55.385,60,60,60,180,-3.812,-1.25,21.29,-91.5,-1.688,-29,-0.014,0.038,-0.024,-0.38,-0.01,9.39,0.27,-0.23,-0.38,-0.66,0.21,9.78,1.71375,0,0,180,2.1,5,1015.74,44.81,-6.29
2024-11-25 20:09:12.690000+00:00,55.385,60,60,60,180,-3.812,-1.25,21.29,-91.5,-1.688,-29,-0.014,0.038,-0.024,-0.38,-0.01,9.39,0.27,-0.23,-0.38,-0.66,0.21,9.78,1.71375,0,0,180,2.1,5,1015.74,44.81,-6.29
2024-11-25 20:09:12.740000+00:00,55.385,60,60,60,180,-3.812,-1.25,21.29,-91.5,-1.688,-29,-0.014,0.038,-0.024,-0.38,-0.01,9.39,0.27,-0.23,-0.38,-0.66,0.21,9.78,1.71375,0,0,180,2.1,5,1015.74,44.81,-6.29
2024-11-25 20:09:12.790000+00:00,55.385,60,60,60,180,-3.812,-1.25,21.29,-91.5,-1.688,-29,-0.014,0.038,-0.024,-0.38,-0.01,9.39,0.27,-0.23,-0.38,-0.66,0.21,9.78,1.71375,0,0,180,2.1,5,1015.74,44.81,-6.29
2024-11-25 20:09:12.861000+00:00,55.385,60,60,60,180,-3.938,-1.438,21.29,-91.5,-1.688,-29,-0.014,0.038,-0.024,-0.38,-0.01,9.39,0.27,-0.23,-0.38,-0.66,0.21,9.78,1.71375,0,0,180,2.1,5,1015.74,44.81,-6.29
2024-11-25 20:09:12.911000+00:00,55.385,60,60,60,180,-3.938,-1.438,23,-91.5,-1.688,-29,-0.014,0.038,-0.024,-0.38,-0.01,9.39,0.27,-0.23,-0.38,-0.66,0.21,9.78,1.71375,0,0,180,2.1,5,1015.74,44.81,-6.29
2024-11-25 20:09:12.960000+00:00,55.385,60,60,60,180,-3.938,-1.438,23,-78.562,-1,-29.875,-0.014,0.038,-0.024,-0.38,-0.01,9.39,0.27,-0.23,-0.38,-0.66,0.21,9.78,1.71375,0,0,180,2.1,5,1015.74,44.81,-6.29
2024-11-25 20:09:13.010000+00:00,55.385,60,60,60,180,-3.938,-1.438,23,-78.562,-1,-29.875,0.012,-0.009,-0.042,-0.38,-0.01,9.39,0.27,-0.23,-0.38,-0.66,0.21,9.78,1.71375,0,0,180,2.1,5,1015.74,44.81,-6.29
2024-11-25 20:09:13.060000+00:00,55.385,60,60,60,180,-3.938,-1.438,23,-78.562,-1,-29.875,0.012,-0.009,-0.042,-0.93,0.18,9.55,0.27,-0.23,-0.38,-0.66,0.21,9.78,1.71375,0,0,180,2.1,5,1015.74,44.81,-6.29
2024-11-25 20:09:13.109000+00:00,55.385,60,60,60,180,-3.938,-1.438,23,-78.562,-1,-29.875,0.012,-0.009,-0.042,-0.93,0.18,9.55,-0.26,-0.06,-0.22,-0.66,0.21,9.78,1.71375,0,0,180,2.1,5,1015.74,44.81,-6.29
2024-11-25 20:09:13.160000+00:00,55.385,60,60,60,180,-3.938,-1.438,23,-78.562,-1,-29.875,0.012,-0.009,-0.042,-0.93,0.18,9.55,-0.26,-0.06,-0.22,-0.67,0.25,9.78,1.71375,0,0,180,2.1,5,1015.74,44.81,-6.29
2024-11-25 20:09:13.212000+00:00,55.385,60,60,60,180,-3.938,-1.438,23,-78.562,-1,-29.875,0.012,-0.009,-0.042,-0.93,0.18,9.55,-0.26,-0.06,-0.22,-0.67,0.25,9.78,1.71375,0,0,180,2.1,5,1015.74,44.81,-6.29
2024-11-25 20:09:13.260000+00:00,55.385,60,60,60,180,-3.938,-1.438,23,-78.562,-1,-29.875,0.012,-0.009,-0.042,-0.93,0.18,9.55,-0.26,-0.06,-0.22,-0.67,0.25,9.78,1.7125,0,0,180,2.1,5,1015.74,44.81,-6.29
2024-11-25 20:09:13.319000+00:00,55.385,60,60,60,180,-3.938,-1.438,23,-78.562,-1,-29.875,0.012,-0.009,-0.042,-0.93,0.18,9.55,-0.26,-0.06,-0.22,-0.67,0.25,9.78,1.7125,0,0,180,2.1,5,1015.74,44.81,-6.29
2024-11-25 20:09:13.372000+00:00,56.957,60,60,60,180,-3.938,-1.438,23,-78.562,-1,-29.875,0.012,-0.009,-0.042,-0.93,0.18,9.55,-0.26,-0.06,-0.22,-0.67,0.25,9.78,1.7125,0,0,180,2.1,5,1015.74,44.81,-6.29
2024-11-25 20:09:13.529000+00:00,56.957,60,60,60,180,-3.938,-1.438,23,-78.562,-1,-29.875,0.012,-0.009,-0.042,-0.93,0.18,9.55,-0.26,-0.06,-0.22,-0.67,0.25,9.78,1.7125,0,0,180,2.1,5,1015.74,44.81,-6.29
2024-11-25 20:09:13.621000+00:00,56.957,60,60,60,180,-3.938,-1.438,23,-78.562,-1,-29.875,0.012,-0.009,-0.042,-0.93,0.18,9.55,-0.26,-0.06,-0.22,-0.67,0.25,9.78,1.7125,0,0,180,2.1,5,1015.74,44.81,-6.29
2024-11-25 20:09:13.625000+00:00,56.957,60,60,60,180,-3.938,-1.438,21.29,-78.562,-1,-29.875,0.012,-0.009,-0.042,-0.93,0.18,9.55,-0.26,-0.06,-0.22,-0.67,0.25,9.78,1.7125,0,0,180,2.1,5,1015.74,44.81,-6.29
2024-11-25 20:09:13.670000+00:00,56.957,60,60,60,180,-3.938,-1.438,21.29,-78.562,-1,-29.875,0.012,-0.009,-0.042,-0.93,0.18,9.55,-0.26,-0.06,-0.22,-0.67,0.25,9.78,1.7125,0,0,180,2.1,5,1015.74,44.81,-6.29
2024-11-25 20:09:13.721000+00:00,56.957,60,60,60,180,-3.938,-1.438,21.29,-78.562,-1,-29.875,0.012,-0.009,-0.042,-0.93,0.18,9.55,-0.26,-0.06,-0.22,-0.67,0.25,9.78,1.7125,0,0,180,2.1,5,1015.74,44.81,-6.29
2024-11-25 20:09:13.771000+00:00,56.957,60,60,60,180,-3.938,-1.438,21.29,-78.562,-1,-29.875,0.012,-0.009,-0.042,-0.93,0.18,9.55,-0.26,-0.06,-0.22,-0.67,0.25,9.78,1.7125,0,0,180,2.1,5,1015.74,44.81,-6.29
2024-11-25 20:09:13.871000+00:00,56.957,60,60,60,180,-3.812,-1.312,21.29,-78.562,-1,-29.875,0.012,-0.009,-0.042,-0.93,0.18,9.55,-0.26,-0.06,-0.22,-0.67,0.25,9.78,1.7125,0,0,180,2.1,5,1015.74,44.81,-6.29
2024-11-25 20:09:13.922000+00:00,56.957,60,60,60,180,-3.812,-1.312,22,-78.562,-1,-29.875,0.012,-0.009,-0.042,-0.93,0.18,9.55,-0.26,-0.06,-0.22,-0.67,0.25,9.78,1.7125,0,0,180,2.1,5,1015.74,44.81,-6.29
2024-11-25 20:09:13.971000+00:00,56.957,60,60,60,180,-3.812,-1.312,22,-73.062,-5.688,-29.188,0.012,-0.009,-0.042,-0.93,0.18,9.55,-0.26,-0.06,-0.22,-0.67,0.25,9.78,1.7125,0,0,180,2.1,5,1015.74,44.81,-6.29
2024-11-25 20:09:14.021000+00:00,56.957,60,60,60,180,-3.812,-1.312,22,-73.062,-5.688,-29.188,0.006,0.049,-0.047,-0.93,0.18,9.55,-0.26,-0.06,-0.22,-0.67,0.25,9.78,1.7125,0,0,180,2.1,5,1015.74,44.81,-6.29
2024-11-25 20:09:14.071000+00:00,56.957,60,60,60,180,-3.812,-1.312,22,-73.062,-5.688,-29.188,0.006,0.049,-0.047,-0.14,-0.78,9.44,-0.26,-0.06,-0.22,-0.67,0.25,9.78,1.7125,0,0,180,2.1,5,1015.74,44.81,-6.29
2024-11-25 20:09:14.120000+00:00,56.957,60,60,60,180,-3.812,-1.312,22,-73.062,-5.688,-29.188,0.006,0.049,-0.047,-0.14,-0.78,9.44,0.5,-1.01,-0.33,-0.67,0.25,9.78,1.7125,0,0,180,2.1,5,1015.74,44.81,-6.29
2024-11-25 20:09:14.171000+00:00,56.957,60,60,60,180,-3.812,-1.312,22,-73.062,-5.688,-29.188,0.006,0.049,-0.047,-0.14,-0.78,9.44,0.5,-1.01,-0.33,-0.66,0.23,9.78,1.7125,0,0,180,2.1,5,1015.74,44.81,-6.29
